sensor_id,gap_corr_sum Week1,gap_corr_sum Week10,gap_corr_sum Week11,gap_corr_sum Week12,gap_corr_sum Week13,gap_corr_sum Week14,gap_corr_sum Week15,gap_corr_sum Week2,gap_corr_sum Week3,gap_corr_sum Week4,gap_corr_sum Week5,gap_corr_sum Week6,gap_corr_sum Week7,gap_corr_sum Week8,gap_corr_sum Week9,gap_corr_sum_square Week1,gap_corr_sum_square Week10,gap_corr_sum_square Week11,gap_corr_sum_square Week12,gap_corr_sum_square Week13,gap_corr_sum_square Week14,gap_corr_sum_square Week15,gap_corr_sum_square Week2,gap_corr_sum_square Week3,gap_corr_sum_square Week4,gap_corr_sum_square Week5,gap_corr_sum_square Week6,gap_corr_sum_square Week7,gap_corr_sum_square Week8,gap_corr_sum_square Week9,raw_corr_sum Week1,raw_corr_sum Week10,raw_corr_sum Week11,raw_corr_sum Week12,raw_corr_sum Week13,raw_corr_sum Week14,raw_corr_sum Week15,raw_corr_sum Week2,raw_corr_sum Week3,raw_corr_sum Week4,raw_corr_sum Week5,raw_corr_sum Week6,raw_corr_sum Week7,raw_corr_sum Week8,raw_corr_sum Week9,raw_corr_sum_square Week1,raw_corr_sum_square Week10,raw_corr_sum_square Week11,raw_corr_sum_square Week12,raw_corr_sum_square Week13,raw_corr_sum_square Week14,raw_corr_sum_square Week15,raw_corr_sum_square Week2,raw_corr_sum_square Week3,raw_corr_sum_square Week4,raw_corr_sum_square Week5,raw_corr_sum_square Week6,raw_corr_sum_square Week7,raw_corr_sum_square Week8,raw_corr_sum_square Week9
25736,,283.2064,297.0883,356.0462,382.4059,386.5218,343.6931,48.4553,117.1464,233.5737,163.4837,223.2431,307.1268,325.2129,287.9208,,160.7414,177.0924,260.0904,303.5717,306.9091,273.1093,25.0344,55.1779,129.2401,59.088,108.6068,208.6235,223.4821,173.4759,,242.6084,251.8872,321.9852,276.6224,263.3659,284.0938,112.3109,335.5885,394.5949,416.3223,297.5323,265.4463,-236.1248,290.2542,,165.2894,153.6427,281.8565,173.8907,186.3219,228.396,117.1932,337.8029,440.092,462.8032,426.1931,382.1086,288.071,289.5932
25739,,354.7063,372.0933,351.4364,256.9132,360.6281,339.9305,,115.3445,265.6066,306.7172,295.0677,324.2727,348.5819,306.9572,,251.9585,277.7793,252.5553,140.6801,267.3661,267.2677,,50.8865,166.9305,203.1088,188.9905,233.5363,256.7219,197.9144,,267.0257,219.7069,283.2444,3.3847,203.5152,262.101,,337.0698,396.2583,419.7959,300.9374,252.4155,-229.7308,281.8576,,205.9843,156.6768,252.8208,80.378,162.2694,211.8442,,341.0215,442.3741,465.2529,424.5709,301.0579,280.2946,290.5754
25740,,349.3068,376.5428,369.4207,345.6246,377.2651,365.3189,,144.1288,252.9864,299.4405,295.3791,321.1943,,316.6973,,248.3886,285.4357,279.1833,247.3742,291.7266,307.2433,,74.1581,149.9339,194.9284,190.7595,231.1824,,211.2641,,281.5142,269.2389,310.7789,52.0687,260.4658,311.933,,337.2836,396.6153,419.7095,301.6741,260.1936,,297.2312,,195.6405,187.8903,277.3365,76.4726,200.005,260.8549,,341.3273,441.5191,465.7186,429.0448,318.3617,,254.5549
25742,,338.94,378.5707,370.9778,345.7598,387.0651,365.017,,106.397,256.1688,291.5066,,,,344.9927,,229.2408,286.5003,281.2773,248.7071,307.3783,306.5891,,43.8679,158.5407,184.3864,,,,246.4829,,269.5571,276.5562,308.0649,75.6112,268.92,275.5672,,337.0334,397.6206,419.4456,,,,305.4807,,185.3542,193.5948,274.3179,81.7827,199.5243,229.4631,,341.0266,441.6755,466.4802,,,,303.4467
25745,,,229.0444,,,,,10.7904,62.433,85.0636,-33.8276,-110.0359,37.6094,-7.811,-32.4416,,,106.2511,,,,,3.3113,15.2729,21.9845,7.5188,33.8086,7.4381,5.9639,6.463,,,94.1173,,,,,110.3389,325.8382,391.7262,397.7709,288.4611,244.6036,247.0109,229.3369,,,87.3378,,,,,114.3884,318.4172,436.6751,420.7217,415.0106,360.3095,305.1024,267.0187
25746,,359.2027,376.5976,,269.7475,294.8983,284.3462,53.787,125.8161,261.0688,265.2072,242.5634,293.3508,314.8376,329.8347,,258.7816,284.2825,,152.0011,183.4536,192.4982,29.8026,56.9985,158.0792,155.1343,131.2936,192.5755,210.855,227.5206,,219.5453,232.7002,,295.09,266.2926,278.8261,109.6295,337.1977,397.2545,415.6184,294.7649,264.7691,248.9985,271.0242,,194.2563,175.2544,,214.9921,164.1519,195.2973,112.4301,341.173,441.016,458.3541,417.8064,365.5666,197.5405,184.1486
25748,,206.8026,278.1708,337.565,324.2486,266.3312,214.9783,43.8725,70.6291,239.45,154.2461,130.5943,196.3678,237.1478,248.6654,,87.3059,157.1307,237.2664,220.9537,151.4445,110.4554,19.0069,21.7881,131.0314,53.3245,39.6283,88.6819,120.888,131.1466,,79.6775,240.1205,324.2858,266.4695,109.0309,239.6011,40.6466,336.5422,397.826,415.897,290.8475,262.5394,193.7751,280.9394,,153.1552,152.3274,246.4523,167.5678,89.8827,145.5032,16.439,340.0578,438.8912,457.3306,407.2008,354.1992,112.4465,259.6107
25751,,373.3726,368.3976,353.4436,366.2162,378.1475,341.8558,,160.5559,283.7869,294.4606,306.8314,307.2213,336.9816,348.2728,,280.1919,272.6823,255.5286,278.4843,294.2694,270.5874,,87.5334,184.1602,188.2529,203.7052,210.6627,242.0895,251.2728,,200.4516,248.9922,271.9884,302.8999,327.3281,293.779,,337.0406,397.9064,416.8102,299.2671,263.4444,289.3403,-189.1493,,160.6555,185.9654,168.2035,206.0452,248.2962,234.7635,,340.6893,442.031,461.7548,431.58,382.3964,341.9567,186.2156
25752,,363.2775,367.2542,362.2879,390.2255,375.7199,334.5488,,140.0967,274.1469,271.5879,268.2368,282.4429,334.5364,337.1271,,267.2717,274.0386,270.0917,314.6573,290.7904,259.4394,,67.3664,173.1281,158.5198,154.1455,174.7361,235.9767,237.9591,,265.9697,295.0818,350.4234,324.0442,300.9187,278.7641,,337.2274,396.7407,417.6567,297.1025,262.0601,292.1702,-197.6473,,172.352,209.1185,297.4968,232.5182,226.1324,220.15,,341.1106,442.3146,464.6364,429.4145,379.82,334.2562,199.7163
25754,,317.4262,322.1,336.3594,357.0646,367.2076,320.489,,142.3326,264.6061,261.498,288.3648,295.6922,322.3917,299.9195,,204.3355,212.275,232.5424,264.9057,277.7738,238.3486,,71.4163,167.4025,148.5444,177.8516,192.0736,218.8302,188.3095,,117.1379,175.6118,303.9157,275.7209,267.7715,236.9172,,337.2699,396.881,414.8109,298.6612,261.249,288.5101,237.5306,,145.1462,136.9796,203.3703,197.7415,196.2686,182.3733,,341.2244,442.084,459.9104,431.3421,379.6829,338.3224,232.9765
25757,,374.4478,345.7783,351.0307,357.0321,357.2435,347.3577,,158.7322,279.0211,284.0232,307.6694,313.767,336.5304,339.7206,,281.2585,241.315,251.7157,263.3904,261.5103,278.2555,,90.1566,180.4512,176.297,203.6714,215.9591,240.612,240.7008,,227.5042,298.5988,357.9174,333.64,255.3053,240.1087,,336.3759,397.0733,419.3335,300.5365,259.4784,-188.308,-215.2231,,185.3227,211.5527,300.8017,240.6409,204.7487,194.3981,,339.3355,441.4134,465.7813,432.4523,382.6308,222.9691,243.7967
25758,,323.1534,284.5612,293.9963,296.8451,252.8754,313.5729,,151.5396,254.1412,220.9575,262.7742,260.0738,286.6153,303.0592,,209.7238,162.2971,177.7364,184.4125,134.8716,227.8697,,79.2449,147.211,113.7747,154.6931,154.4227,181.2542,191.7738,,76.7962,144.2986,328.2374,269.6038,181.0781,195.9976,,336.6621,396.6094,417.6797,300.5883,255.7917,-190.6048,253.0389,,157.5036,134.521,232.255,161.0748,152.8618,161.8753,,339.9438,440.4761,461.6912,428.3747,394.7696,226.3467,283.0064
25760,,286.4188,234.3827,262.0629,226.7172,218.2863,251.0574,,133.6931,253.3596,256.0974,270.984,269.2648,290.0087,267.9671,,166.1564,112.1684,144.3363,112.5067,102.382,149.3178,,63.3185,147.3715,146.8318,163.3207,163.1956,183.4995,151.3642,,119.9052,166.9515,304.6829,284.7349,174.2567,140.1921,,336.7717,396.9961,416.392,300.6107,255.9876,-187.95,250.0863,,143.3953,118.0519,248.0621,187.399,142.0613,127.5393,,340.2742,440.9151,461.056,431.4091,396.3108,222.1259,278.0428
25763,,352.7647,348.2446,366.2698,379.6814,391.9952,346.8146,,80.0747,162.1838,144.0379,253.6892,247.8713,298.7863,330.8099,,252.5616,245.0741,275.1758,297.7995,315.2865,278.106,,22.8506,62.5131,52.433,143.4312,137.7329,194.0999,229.3817,,159.4365,198.2855,351.3125,324.8424,322.8554,291.8249,,336.1766,395.6456,415.3082,-169.5845,256.0931,-168.7002,279.6133,,162.7808,148.227,270.3283,231.0504,235.451,241.5544,,339.0262,440.15,459.1321,226.026,379.1691,191.8119,299.771
25764,,366.4594,339.5586,331.6684,357.832,383.9289,353.0666,,166.9842,274.2467,238.8213,300.3777,294.051,344.6804,352.9133,,269.1943,230.3298,224.38,265.6849,302.0483,287.9368,,95.4536,173.2287,124.3568,194.4551,191.33,252.1703,257.4011,,213.304,194.8916,334.7461,329.0141,321.6635,293.6907,,336.9463,397.7812,416.3712,-211.3622,258.0961,-151.2261,286.8617,,172.878,148.0019,249.1884,238.2671,241.8914,243.609,,340.4907,440.4678,461.6659,297.2082,381.8866,170.5431,304.204
25766,,371.4681,336.8993,327.0278,358.824,393.2391,362.0902,,140.9704,271.0742,239.8094,268.3479,295.8222,344.2165,353.2349,,275.8769,227.1325,217.7377,266.0294,316.5835,302.0565,,67.6245,167.7336,125.5652,157.2292,192.8526,251.3073,258.3385,,264.5571,325.4941,328.8375,331.7994,284.2978,249.0534,,337.3238,397.4371,415.5284,-151.8587,260.9915,-177.3072,303.3842,,185.9961,238.389,285.7769,266.32,222.5096,207.3926,,341.2928,441.3847,459.9675,200.3599,383.2037,209.3313,307.8142
25769,,357.7346,341.4786,335.5136,369.1893,362.5358,340.1839,61.523,93.0187,258.2978,286.0663,300.6284,301.6158,296.9826,323.2775,,255.7473,237.7816,232.4429,282.903,270.5867,267.6565,34.0648,31.1881,155.9936,175.5585,192.9968,200.0345,186.7448,216.6082,,252.3337,256.4654,326.8416,324.0263,326.0152,239.7326,115.2682,337.4026,397.4459,418.9774,300.502,243.1821,247.7818,-206.9239,,163.2929,154.0494,272.8453,239.3119,251.5006,194.4155,116.9402,341.7117,442.3907,462.5319,430.4703,292.4214,216.8863,208.6802
25770,,280.22,261.9627,273.4882,365.5028,390.4531,341.301,57.0168,94.1317,157.407,58.2751,138.5291,245.8959,258.691,251.4628,,156.6189,136.6627,154.7008,276.6427,312.8854,268.7178,29.3324,30.8428,57.97,11.3827,44.8757,136.3049,143.9334,131.6753,,174.7961,168.9601,297.5756,315.0156,291.6306,235.3584,114.1272,337.1385,396.2919,414.8409,295.0452,239.939,94.0851,-202.9728,,142.0277,102.7212,241.8282,236.6384,235.7123,189.7184,113.5663,341.0578,440.7888,458.1589,421.7063,281.8356,46.1225,206.0452
25772,,353.117,348.1318,359.176,371.348,389.7051,342.1583,51.2441,133.7936,267.3502,293.2256,307.5943,305.5255,311.5593,338.8815,,248.4031,241.8356,264.0832,285.7035,312.6983,270.8157,23.856,60.8788,164.938,184.5678,202.6818,207.3876,206.7121,237.4593,,237.2719,269.618,357.6175,348.7285,329.8455,299.3181,115.5566,337.3535,397.9476,419.7731,302.0515,254.5849,158.2844,-212.6781,,201.9004,179.4546,299.8693,271.706,268.5833,239.8306,117.161,341.4103,440.6361,465.4391,428.7591,314.5176,81.6043,205.6323
25775,,357.8089,378.1524,361.5773,351.6209,401.1715,350.4212,58.2975,73.0437,221.4922,238.0596,263.2158,316.8581,335.8763,349.157,,257.0123,285.6065,267.4849,256.1334,329.9828,283.2479,30.5937,20.9894,114.2608,122.9131,150.1074,223.491,239.0471,253.5998,,197.7372,279.6942,313.0647,250.1689,309.3826,317.5746,115.5381,337.3787,395.9054,417.8877,296.755,264.1251,270.8626,-205.4322,,124.9666,190.4696,212.3694,147.0671,254.0897,262.3363,117.0803,341.5204,441.8687,464.5985,429.2205,366.3316,255.1832,201.1115
25776,,354.9944,367.5361,334.8718,347.6689,397.7727,359.7046,55.9785,70.9939,185.245,181.1583,205.8355,284.1571,304.4339,352.6131,,253.3396,270.905,231.8001,250.8644,324.0485,297.5355,30.4657,20.6343,89.231,72.4946,91.4507,178.4239,195.0736,257.0574,,173.5572,247.2605,263.2424,271.7878,262.3501,205.7143,115.3798,337.3002,396.215,415.2784,294.2424,253.7997,234.3259,-206.8288,,98.7667,157.1067,159.6575,170.5802,214.42,172.6103,116.9999,341.6484,440.8584,461.5497,425.2823,369.3513,207.1446,202.9994
25778,,348.7296,370.6385,350.669,357.4455,395.1591,349.18,50.332,62.5035,214.8317,242.2387,285.9149,306.2298,327.9808,341.063,,244.6432,276.1061,251.9468,265.159,320.4484,280.9963,23.5994,16.4035,111.2049,127.0368,175.7987,208.9007,227.6383,241.7372,,155.6069,275.8594,338.3156,280.6967,293.4249,267.5776,115.6277,336.8705,397.0883,417.8536,296.3828,258.578,280.3757,-203.9215,,151.5336,187.251,245.8806,185.081,239.1052,221.5282,117.0833,340.6394,440.9334,463.5969,426.3256,358.9471,277.1341,202.8759
25781,,345.7086,361.6655,374.9548,371.0461,391.8169,346.6308,60.9901,102.1867,216.4272,105.8749,223.409,317.9313,328.267,328.2048,,239.7322,262.3576,287.1828,284.9979,315.3059,277.5245,33.7288,36.9194,107.301,27.1306,107.0964,221.3283,224.9901,224.422,,246.5428,260.6887,350.5784,256.2016,264.1109,300.5568,115.6408,337.2757,396.6866,416.6333,-238.5269,265.1696,281.8591,247.1245,,157.3054,167.7919,276.6171,151.4984,165.9804,241.2391,117.0223,341.4528,441.1963,461.8156,345.8698,381.7358,288.9812,266.9957
25782,,340.1723,367.2582,364.6157,346.9243,369.7197,327.9764,51.3369,95.1493,244.6713,264.2357,273.9517,222.5923,283.7187,291.2148,,231.2942,269.8263,272.7405,252.1352,281.0079,250.7386,24.6498,35.0498,138.858,152.9603,162.8434,109.8603,169.8614,176.7361,,160.9433,273.6282,350.996,262.0484,201.3052,232.8142,115.5108,337.3396,396.9016,419.1652,-238.1003,260.9045,280.4232,251.9733,,153.3864,183.137,286.759,157.8214,113.6542,178.8948,117.0036,341.7782,442.4675,465.5998,346.1048,378.4404,310.829,279.4936
25784,,280.3123,323.9378,351.3268,361.4983,358.9027,,55.9646,84.4718,204.1478,223.226,,288.8454,323.7341,295.0888,,158.1709,210.7021,253.5164,271.7268,265.4808,,27.9015,25.9459,95.9871,107.4663,,183.2521,219.0103,180.0026,,155.3478,268.9619,345.9491,272.2354,184.7595,,115.5684,337.1449,396.6048,417.8862,,261.9192,252.9655,248.1155,,136.6995,171.2606,281.8349,168.4608,149.0626,,117.0198,341.2227,441.1142,463.9496,,365.0642,218.6686,269.3099
25787,,362.8535,359.1961,359.5877,362.2492,384.9505,334.7536,60.8482,97.1542,249.6763,242.7541,275.8021,321.053,341.0189,340.2606,,263.9521,258.8653,264.4799,272.0681,303.824,259.7463,33.9524,36.7313,145.1979,130.4624,163.4983,224.5805,242.988,238.6776,,250.8092,281.3109,346.6563,264.0747,242.1355,319.4881,115.5082,337.2837,397.2888,419.126,-236.2145,263.93,290.9785,295.1215,,174.2625,188.9977,277.0606,160.4657,146.8312,256.6775,116.9902,341.6491,442.2024,464.8184,342.2698,381.6945,351.6103,303.0538
25788,,385.0519,376.7426,379.3898,,,,64.6675,95.7609,223.9436,205.3381,225.6316,298.3821,287.4767,298.8075,,296.808,283.0781,296.6382,,,,38.3118,36.8177,124.6471,95.87,110.1407,194.8442,174.0595,187.8657,,285.6804,277.1673,338.4142,,,,115.5412,337.4732,397.2077,417.6768,-238.2984,263.2155,262.9001,255.1725,,219.9184,209.7933,279.652,,,,117.171,341.997,441.1228,460.5409,345.1717,379.7743,274.2052,274.6265
25790,,346.6624,354.8538,360.9658,,395.6672,337.4935,60.3033,126.279,239.5148,200.5117,225.059,306.8765,320.4671,330.3916,,241.9818,253.4731,268.6458,,321.087,262.2472,34.2818,58.2128,139.3745,89.8107,110.427,205.2939,215.4636,226.9052,,281.9565,280.152,342.0976,,257.0501,274.9122,115.395,337.2716,386.1447,418.2283,-237.7857,262.3711,296.9196,313.1268,,198.8371,197.3176,274.5319,,167.9943,212.6154,117.0632,341.3985,408.3326,464.5892,344.3179,395.4283,337.67,297.2836
25793,,341.3428,306.7504,287.1845,314.1132,359.2636,333.6815,66.0417,166.1762,229.7467,262.2741,288.2194,299.7747,315.2778,334.7167,,234.0044,189.9383,172.6083,205.1095,265.7563,257.8625,39.1186,93.3029,121.5515,147.3666,177.5465,197.6104,209.2668,230.8267,,245.7324,226.3478,320.4875,222.3449,246.462,321.6737,115.3387,337.5281,396.5751,414.8853,-225.1866,248.3601,263.3604,262.3555,,151.9833,128.9268,260.642,145.5128,198.015,261.2368,116.6451,342.6732,440.3872,461.8414,321.524,382.6246,239.675,286.7721
25794,,273.7989,220.8489,274.1873,294.2575,373.4907,357.2317,57.9183,127.5906,149.0063,125.6535,192.3196,282.2512,299.6399,256.642,,150.2174,99.987,159.9976,181.2918,286.9944,293.5685,32.5644,58.147,55.5924,38.3701,80.2561,175.1151,189.1903,140.6862,,197.0368,139.957,293.2666,178.1068,206.6381,273.9312,115.3406,337.3354,395.7534,411.027,-225.8996,228.3917,166.265,274.409,,106.512,62.03,237.0862,122.8082,172.7543,225.5641,116.6801,342.4856,439.1499,456.8288,322.1754,295.1816,90.9885,279.5949
25796,,367.2738,363.3345,328.9459,342.9078,369.5029,336.2965,,30.1448,53.0177,52.867,95.9313,,304.1492,316.7234,,269.0538,263.4722,221.567,243.3635,279.649,260.5908,,6.197,10.9805,11.3185,23.1088,,193.1365,208.2449,,275.2953,260.7106,345.3471,218.1079,231.108,277.5067,,334.6289,364.4838,414.7949,-239.7859,,-80.5943,256.6728,,182.6385,174.325,294.0958,148.4275,189.0174,226.0764,,336.4235,383.124,459.7334,347.4672,,109.2844,282.8531
25799,,,35.6354,308.9631,378.4186,377.0091,342.4265,,145.8676,241.2885,214.5757,177.9647,114.3139,23.6582,-19.951,,,4.5984,197.4565,296.5959,292.4226,270.4879,,72.6484,137.5768,100.7723,68.9389,31.2499,6.0164,3.9612,,,-24.6867,324.2982,329.8905,298.9096,272.6736,,337.0299,397.5532,417.7,295.6514,253.4471,245.0909,-78.4472,,,110.0777,259.0748,245.2417,242.6547,222.924,,340.6698,439.252,464.4422,426.6701,379.3517,301.8822,37.4919
25800,,343.675,297.1056,332.0047,375.6847,378.1506,335.8096,,141.7497,229.3722,204.5324,258.3988,293.0169,333.2844,316.4786,,237.0728,179.1454,226.4729,292.7028,294.0133,260.6248,,67.2004,120.5073,91.2463,143.7451,188.5009,231.6371,206.1785,,297.9996,-21.1642,318.9793,324.5401,312.892,280.5279,,337.5804,397.4191,412.897,297.2828,247.7124,281.9548,264.8336,,213.1893,109.7316,275.6294,231.4939,253.4199,228.1322,,342.0051,439.5425,457.2251,428.5569,412.8129,346.8993,292.7279
25802,,342.069,350.5321,351.0184,371.5597,385.0064,346.6312,,105.3327,175.5281,141.0705,185.2236,251.9875,282.785,268.8227,,235.8565,246.4113,251.9154,286.3691,304.2621,277.2237,,38.9888,74.4431,44.5672,73.8499,138.2799,166.7358,149.2856,,238.5619,-20.1911,334.8961,331.1862,332.9944,317.0673,,337.4021,395.8252,416.616,295.4491,256.3558,272.0803,250.2182,,151.0896,109.685,287.6725,246,269.6258,242.3538,,341.6016,441.426,462.5628,426.7557,382.2759,338.8448,280.8318
25805,,351.091,331.1406,350.7991,389.8242,403.2495,358.593,,131.8188,238.4481,118.9661,115.3439,204.9058,269.8142,313.915,,249.6412,220.6548,252.0538,314.5675,333.5938,295.9602,,57.1686,129.3072,33.2955,32.112,94.7761,155.6766,208.833,,250.7894,199.2173,306.3475,324.0965,310.4918,312.7205,,337.5086,397.2457,416.6077,293.1178,252.8461,279.0744,305.5337,,156.6675,111.0977,269.8235,229.7771,254.1965,259.7064,,341.7836,440.1057,460.2916,421.0649,376.2746,338.4726,283.5023
25806,,,,,,,349.3329,,139.869,253.6048,244.7209,,,,,,,,,,,282.1272,,65.1477,149.14,128.3119,,,,,,,,,,,317.1486,,337.0853,397.4138,418.3146,,,,,,,,,,,260.3618,,340.9531,440.6305,464.149,,,,
25808,,331.0077,333.3008,313.6638,369.982,379.6167,351.0288,,81.7736,208.3371,137.9645,121.4705,147.9607,230.59,285.0379,,219.2569,222.1382,202.4314,284.5415,296.9667,284.5721,,25.075,103.1541,43.5583,33.2701,49.0915,113.264,167.7556,,164.4979,179.4884,292.3091,339.2994,255.0568,310.3168,,337.4407,397.3409,417.2354,296.3638,249.2724,278.3248,293.3183,,139.4697,111.8732,255.7552,256.6286,205.8172,251.8397,,341.7914,439.5707,463.3197,421.4641,389.8351,339.0604,297.6115
25811,,,176.5093,,,,,,,254.6787,317.294,324.847,296.0696,314.6461,234.7981,,,63.0543,,,,,,,160.2229,216.9998,227.5639,192.4467,208.6234,116.184,,,112.4569,,,,,,,396.8113,417.8867,291.5169,263.2436,296.2372,278.3783,,,122.6324,,,,,,,433.0314,459.1268,383.3999,363.1673,348.121,291.7041
25812,,335.4952,349.328,,,,,,,185.7496,293.0891,268.12,272.1942,319.5237,341.4766,,225.4328,243.5974,,,,,,,89.0941,185.0688,155.8176,164.5865,213.6708,242.0563,,46.8037,114.4506,,,,,,,396.4988,418.8887,298.502,288.8871,277.9517,285.5742,,146.7262,134.3509,,,,,,,437.4584,464.5955,413.4907,391.2482,342.6482,303.5081
25814,,351.3159,344.2209,,,,,,,221.9316,262.2561,257.5343,286.7179,322.8083,337.3705,,249.3713,241.3058,,,,,,,113.1655,151.1458,148.0985,182.0635,218.9366,236.9525,,51.3923,312.8312,,,,,,,393.3028,419.8323,298.1404,288.4273,281.3711,310.5429,,147.7774,225.5694,,,,,,,429.6762,464.2973,426.9299,389.5637,346.6841,308.5467
25817,,336.6685,253.951,324.1731,327.7014,327.9927,300.3664,,,225.7899,185.6905,270.8406,246.9086,291.2104,285.5318,,227.2909,130.6452,216.7415,224.2037,222.6121,208.8478,,,117.9029,75.7364,158.9177,136.5229,180.0985,170.5435,,242.5721,175.2757,346.2056,297.5562,243.5967,252.0987,,,387.7095,416.92,301.4244,260.8741,293.4888,270.5637,,146.6805,131.6397,269.5926,198.266,139.3777,164.0933,,,429.0179,460.5609,426.7402,363.6815,331.3631,205.8671
25818,,353.6474,371.7591,377.1049,391.5875,395.7542,356.8676,,,279.9969,281.5464,300.8013,300.76,333.6611,342.7772,,251.681,277.5008,289.944,316.2535,321.4497,293.5027,,,182.9997,173.297,196.1447,200.3512,234.4476,244.0857,,282.5827,321.8857,367.9362,360.4726,347.1861,320.9521,,,388.8844,418.8802,302.5136,266.2947,309.1559,284.0297,,218.7414,238.2011,308.7314,281.5544,265.5737,260.4568,,,423.0661,466.0955,429.3302,379.7273,332.795,196.5603
25820,,337.8415,346.8334,375.4197,394.5347,394.3558,354.3465,,,269.8454,277.6245,282.2836,301.4993,334.3789,329.8073,,227.3721,240.3477,287.8767,321.7033,319.0319,289.5243,,,168.3704,168.6537,172.402,201.3716,236.3169,223.9706,,286.4334,316.2908,355.0665,365.5082,348.5999,309.8133,,,395.3038,417.3693,300.0159,265.0765,236.9826,302.4959,,195.1243,227.3356,301.9625,293.4922,268.5807,249.3532,,,436.4224,462.4603,421.6997,357.8065,162.3294,237.4345
25823,,,,,,,,59.8501,,,,,,,,,,,,,,,32.3152,,,,,,,,,,,,,,,115.2497,,,,,,,,,,,,,,,115.9728,,,,,,,
25824,,236.3525,211.6522,205.4842,,,44.5437,52.4402,139.1022,144.2748,260.01,,,315.1272,260.3015,,113.3777,94.3523,89.2525,,,9.6694,25.0829,67.7237,51.0606,144.2993,,,209.6529,141.7255,,72.6063,123.2335,223.0414,,,99.1462,115.5277,336.3791,377.7382,418.647,,,264.4252,256.6292,,137.2103,121.3081,172.809,,,108.1341,116.9538,339.5671,413.9459,459.847,,,325.5167,284.9485
25826,,169.6558,190.3611,83.1136,,263.3272,213.3665,49.3766,121.8895,125.6976,270.8028,197.9243,230.7782,286.5394,239.3833,,60.9814,77.4686,16.9756,,143.2043,106.3766,24.0945,55.5163,38.9731,160.2204,88.4269,121.6028,178.1622,120.5571,,26.7976,96.8847,37.6396,,208.9016,225.4001,115.4625,334.0459,-331.2204,417.3377,294.184,-204.6106,264.7073,249.5998,,156.7324,125.48,84.4852,,147.3322,146.9066,116.96,334.7712,311.1723,464.5491,422.4296,313.2453,330.8205,283.3309
25829,,338.6749,359.6021,355.0312,369.787,321.6315,328.0184,60.3621,115.4665,270.1626,307.7903,289.462,192.2931,297.9403,305.7613,,230.0557,259.7539,260.1556,282.1066,214.0023,248.4778,39.6888,57.3189,179.2873,204.5874,181.6249,83.7434,186.1145,192.0406,,84.151,258.4428,216.0833,296.9519,183.8295,241.7983,115.118,336.3339,395.7332,387.0122,280.2591,-218.949,276.7934,261.6903,,160.4801,174.6572,125.4283,195.6804,118.4668,146.8911,116.2151,339.4354,438.2337,380.9107,357.1811,343.128,340.0781,286.9665
25830,,195.0556,-6.3893,,,,170.6089,58.4909,139.8332,265.5141,286.0992,269.861,230.6092,-34.818,183.0655,,81.1614,3.1961,,,,70.304,33.3964,67.8817,161.7017,181.5924,161.5394,120.1535,7.946,70.1965,,120.7515,14.722,,,,128.76,115.5115,337.2966,396.0364,381.8978,275.5341,-233.0256,235.7034,-166.2718,,47.7772,122.4523,,,,55.2953,116.8009,341.2861,438.8602,369.6328,345.2882,366.293,256.9845,192.6904
25832,,319.2577,349.8362,367.3615,383.7463,403.3545,359.1204,60.4807,92.0068,204.3049,253.6374,234.8915,251.4624,267.7662,225.0974,,203.2878,246.0997,277.2994,303.4998,333.9365,296.5342,37.6016,36.9823,105.6649,140.4068,120.076,141.272,152.9654,107.6048,,238.5687,276.8089,347.8408,333.2894,339.3225,283.6413,115.4975,337.3616,396.991,404.9496,290.4129,-222.1995,274.0536,-78.3757,,177.8175,183.1796,276.0182,247.1526,253.9997,199.7743,117.0826,341.6594,439.9583,421.8626,396.3512,347.9928,337.7494,61.8843
25855,,320.0647,292.324,319.2348,346.1055,,,56.2856,80.9455,165.9447,222.2151,202.4036,197.4099,182.5825,278.3907,,204.5749,171.6482,208.6513,248.3378,,,29.919,24.882,68.2823,106.1051,88.8182,86.857,72.0398,160.2552,,216.029,203.3445,295.9934,309.6758,,,115.5573,337.2999,396.8678,417.8664,298.4163,-216.4373,283.7437,249.7463,,164.1405,109.9505,250.8943,223.4953,,,116.6334,341.5229,438.2926,464.1009,424.7963,390.504,339.376,152.7774
