x,quantile_02,quantile_25,median,quantile_75,quantile_98
475,3.005558,60.12125,109.12,124.6825,130.3662
476,3.32386,51.173,117.515,123.7525,129.4542
477,3.214226,53.32175,115.795,124.6375,133.3534
478,3.051414,69.36575,106.32,122.12,140.5118
479,3.136822,58.26,116.79,123.725,133.3964
480,2.969236,80.838,113.875,124.5,135.6196
481,2.902554,74.01575,116.785,122.4025,131.4274
482,3.141902,45.6055,113.42,121.7725,135.6296
483,2.745224,56.5325,115.225,125.4825,135.88
484,3.00002,70.90475,111.265,121.6025,130.3228
485,3.004714,60.84075,107.565,121.865,131.8964
486,3.260066,62.062,118.145,123.725,132.1416
487,2.790584,60.0475,112.94,121.525,133.8868
488,2.77259,55.28125,110.185,120.1575,126.7328
489,2.92958,62.4665,115.49,125.0425,138.8242
490,2.968898,74.146,117.665,123.84,135.5486
491,2.518168,67.531,110.385,122.7025,132.544
492,3.159672,54.3025,118.06,121.1325,139.0674
493,2.640952,55.3075,104.7,123.405,132.0616
494,3.193314,56.85325,114.53,123.115,132.7376
495,2.994474,53.918,112.95,124.8825,134.1116
496,3.200366,61.84475,113.6,123.3825,137.7114
497,2.695712,62.86875,108.515,119.53,136.6922
498,2.854858,67.319,112.085,121.25,136.514
499,2.667004,66.3445,115.96,124.2375,131.5748
500,3.043796,54.04075,112.59,121.325,134.8488
501,2.92958,57.6385,112.235,123.8975,134.8974
502,3.18554,49.797,104.93,120.5475,137.2412
503,2.689324,54.26025,109.865,123.065,137.4302
504,2.96873,62.7965,110.85,120.2775,134.073
505,3.208968,63.7835,117.76,124.54,132.3638
506,2.933578,45.17375,110.335,122.61,137.9162
507,2.844344,71.05675,107.22,121.69,132.48
508,3.05662,49.97925,106.65,121.95,131.1894
509,2.908348,65.69925,116.455,123.305,135.0516
510,3.173656,54.05375,111.5,123.06,132.7784
511,2.665736,56.4395,109.6,122.715,135.504
512,3.000566,55.10175,117.985,121.3825,135.98
513,2.482842,59.186,113.525,124.99,132.7614
514,2.901826,70.21575,108.48,120.9475,132.7038
515,2.897476,64.788,114.895,121.6275,128.9006
516,3.460292,49.0555,115.26,121.6425,138.2522
517,3.00518,76.2165,115.125,123.8275,136.358
518,3.362162,56.34275,107.62,119.3475,134.3702
519,2.874648,70.424,115.985,122.9,137.4454
520,3.141472,61.5965,114.66,121.7175,133.5774
521,2.948634,59.879,109.22,122.7425,136.391
522,2.938418,59.0295,114.15,120.545,135.1908
523,2.66621,58.17175,118.6,124.34,136.11
524,2.843154,65.35275,108.97,118.3675,132.5268
525,3.204076,62.21225,113.2,121.35,131.0302
526,2.986114,60.50175,114.365,120.4425,135.4362
527,2.420476,79.47225,113.585,123.755,135.1054
528,3.015284,56.7175,115.545,121.1625,132.1724
529,3.17111,62.978,112.145,124.24,139.0116
530,2.744008,61.22675,109.76,120.3725,134.7464
531,2.639062,60.48575,111.045,119.73,134.1618
532,3.2278,55.6065,115.365,125.32,133.5684
533,2.505752,67.27525,115.02,123.7975,131.0264
534,3.238356,74.7775,102.63,119.0025,137.2914
535,3.498748,75.0045,114.365,123.9025,129.1082
536,3.00827,42.8125,112.055,122.0225,137.7822
537,2.766502,62.29525,104.264,122.71,134.5556
538,3.01007,59.533,110.36,122.8075,129.771
539,2.622792,73.42475,118.195,123.575,135.603
540,2.893484,54.994,108.805,120.36,130.0022
541,2.716388,53.57025,106.085,121.8725,132.4352
542,3.059792,60.82075,117.595,122.9475,135.7326
543,3.039646,59.30025,107.76,122.95,130.9656
544,3.067402,62.23575,113.83,120.3525,129.218
545,3.284712,69.2075,116.71,122.7175,132.8576
546,2.773492,53.81925,118.31,124.49,134.8158
547,2.776638,62.774,114.515,123.59,131.9956
548,2.75032,66.1885,112.52,121.7175,130.5514
549,2.732206,53.8015,113.005,123.2575,134.531
550,2.714352,70.6455,112.235,121.905,137.1232
551,2.75359,59.5185,114.66,123.04,131.0216
552,2.976974,49.213,113.15,125.3175,133.121
