x,quantile_02,quantile_25,median,quantile_75,quantile_98
433,-4.390718,-1.37355,-0.18215,1.047525,3.758836
434,-4.25312,-1.364975,-0.10903,1.128725,3.904944
435,-4.310264,-1.412575,-0.17458,0.98774,3.557322
436,-4.177234,-1.35405,-0.17255,1.141025,3.785476
437,-4.2428,-1.406375,-0.155725,1.080675,3.814198
438,-4.320798,-1.473025,-0.170375,1.1052,3.866378
439,-4.234494,-1.3759,-0.0772155,1.2146,3.918884
440,-4.30251,-1.43395,-0.187055,1.0935,3.8953
441,-4.04608,-1.36625,-0.097503,1.097025,3.829714
442,-4.074108,-1.39565,-0.159105,1.112525,4.029912
443,-4.317954,-1.37605,-0.199765,1.092325,3.89952
444,-4.066272,-1.41935,-0.10561,1.172675,4.082676
445,-4.173992,-1.337125,-0.224525,1.1134,4.025408
446,-4.312432,-1.3401,-0.18449,1.166125,4.092378
447,-4.141924,-1.41615,-0.15931,1.126,4.123984
448,-4.289384,-1.395175,-0.21701,1.033525,4.052168
449,-4.316526,-1.3752,-0.101675,1.1452,4.234716
450,-4.276302,-1.370575,-0.144165,1.117875,4.029014
451,-4.357968,-1.4553,-0.109155,1.144275,3.99291
452,-4.385876,-1.322125,-0.1489,1.217225,4.214384
453,-4.413412,-1.40365,-0.129395,1.19705,4.211758
454,-4.273628,-1.422,-0.0924275,1.19285,4.326656
455,-4.301456,-1.397075,-0.15384,1.159475,4.492662
456,-4.40502,-1.3691,-0.097467,1.188675,4.459454
457,-4.280172,-1.383425,-0.056827,1.265725,4.787044
458,-4.394588,-1.415375,-0.0815615,1.121075,4.163456
459,-4.305978,-1.41295,-0.116945,1.197575,4.504458
460,-4.385652,-1.38815,-0.120535,1.0792,4.437908
461,-4.421034,-1.3877,-0.097219,1.161275,4.323778
462,-4.1745,-1.43985,-0.105335,1.203725,4.650408
